	feature_id	feature_frequency	sample-id	run-number	community	composition
13534	863728e1cec6befd5ba02d15baef4c36	3607.0	R46-16SE-2	46	16S	Even
13535	2970af3e30642198ba1dfa1f304f310b	2988.0	R46-16SE-2	46	16S	Even
13536	20a0d2f150b3312772f5c00e54fd7baf	4866.0	R46-16SE-2	46	16S	Even
13537	86cd70d2450e3f44f4a7c543f53008ee	2799.0	R46-16SE-2	46	16S	Even
13538	32debaa2edfdd6b9fcefff9d65ff740f	3868.0	R46-16SE-2	46	16S	Even
13539	9c0fe787b120b62b93c3cb46d844d9fa	3746.0	R46-16SE-2	46	16S	Even
13540	bdf18e8980906003f3978e5ee578c9ea	1506.0	R46-16SE-2	46	16S	Even
13541	167b5b3eeed0f9b502f7f1f245d5116c	3324.0	R46-16SE-2	46	16S	Even
13542	f4ad315ec51d8bee23cb39f39bc8b019	2221.0	R46-16SE-2	46	16S	Even
13543	0b7809b1b04598cfc5bbf6264159dde9	2590.0	R46-16SE-2	46	16S	Even
13544	b8b0859fd6afcfc39c1a7e6a50415ca3	2437.0	R46-16SE-2	46	16S	Even
13545	863728e1cec6befd5ba02d15baef4c36	3275.0	R46-16SE-2	46	16S	Even
13546	2970af3e30642198ba1dfa1f304f310b	2340.0	R46-16SE-2	46	16S	Even
13547	20a0d2f150b3312772f5c00e54fd7baf	4255.0	R46-16SE-2	46	16S	Even
13548	bdf18e8980906003f3978e5ee578c9ea	1377.0	R46-16SE-2	46	16S	Even
13549	9c0fe787b120b62b93c3cb46d844d9fa	3177.0	R46-16SE-2	46	16S	Even
13550	86cd70d2450e3f44f4a7c543f53008ee	1765.0	R46-16SE-2	46	16S	Even
13551	167b5b3eeed0f9b502f7f1f245d5116c	2157.0	R46-16SE-2	46	16S	Even
13552	32debaa2edfdd6b9fcefff9d65ff740f	1961.0	R46-16SE-2	46	16S	Even
13553	b8b0859fd6afcfc39c1a7e6a50415ca3	1950.0	R46-16SE-2	46	16S	Even
13554	f4ad315ec51d8bee23cb39f39bc8b019	1374.0	R46-16SE-2	46	16S	Even
13555	0b7809b1b04598cfc5bbf6264159dde9	1167.0	R46-16SE-2	46	16S	Even
13556	863728e1cec6befd5ba02d15baef4c36	1371.0	R46-16SE-2	46	16S	Even
13557	20a0d2f150b3312772f5c00e54fd7baf	1457.0	R46-16SE-2	46	16S	Even
13558	2970af3e30642198ba1dfa1f304f310b	451.0	R46-16SE-2	46	16S	Even
13559	bdf18e8980906003f3978e5ee578c9ea	211.0	R46-16SE-2	46	16S	Even
13560	b8b0859fd6afcfc39c1a7e6a50415ca3	341.0	R46-16SE-2	46	16S	Even
13561	167b5b3eeed0f9b502f7f1f245d5116c	340.0	R46-16SE-2	46	16S	Even
13562	86cd70d2450e3f44f4a7c543f53008ee	129.0	R46-16SE-2	46	16S	Even
13563	32debaa2edfdd6b9fcefff9d65ff740f	110.0	R46-16SE-2	46	16S	Even
13564	863728e1cec6befd5ba02d15baef4c36	2108.0	R46-16SE-2	46	16S	Even
13565	20a0d2f150b3312772f5c00e54fd7baf	2551.0	R46-16SE-2	46	16S	Even
13566	2970af3e30642198ba1dfa1f304f310b	1026.0	R46-16SE-2	46	16S	Even
13567	9c0fe787b120b62b93c3cb46d844d9fa	1324.0	R46-16SE-2	46	16S	Even
13568	bdf18e8980906003f3978e5ee578c9ea	495.0	R46-16SE-2	46	16S	Even
13569	f4ad315ec51d8bee23cb39f39bc8b019	605.0	R46-16SE-2	46	16S	Even
13570	b8b0859fd6afcfc39c1a7e6a50415ca3	723.0	R46-16SE-2	46	16S	Even
13571	167b5b3eeed0f9b502f7f1f245d5116c	736.0	R46-16SE-2	46	16S	Even
13572	86cd70d2450e3f44f4a7c543f53008ee	459.0	R46-16SE-2	46	16S	Even
13573	0b7809b1b04598cfc5bbf6264159dde9	193.0	R46-16SE-2	46	16S	Even
13574	863728e1cec6befd5ba02d15baef4c36	3347.0	R46-16SE-2	46	16S	Even
13575	2970af3e30642198ba1dfa1f304f310b	2618.0	R46-16SE-2	46	16S	Even
13576	bdf18e8980906003f3978e5ee578c9ea	1312.0	R46-16SE-2	46	16S	Even
13577	20a0d2f150b3312772f5c00e54fd7baf	4515.0	R46-16SE-2	46	16S	Even
13578	9c0fe787b120b62b93c3cb46d844d9fa	3387.0	R46-16SE-2	46	16S	Even
13579	0b7809b1b04598cfc5bbf6264159dde9	2197.0	R46-16SE-2	46	16S	Even
13580	86cd70d2450e3f44f4a7c543f53008ee	2601.0	R46-16SE-2	46	16S	Even
13581	32debaa2edfdd6b9fcefff9d65ff740f	3562.0	R46-16SE-2	46	16S	Even
13582	167b5b3eeed0f9b502f7f1f245d5116c	3102.0	R46-16SE-2	46	16S	Even
13583	b8b0859fd6afcfc39c1a7e6a50415ca3	2224.0	R46-16SE-2	46	16S	Even
13584	f4ad315ec51d8bee23cb39f39bc8b019	2083.0	R46-16SE-2	46	16S	Even
13585	462233629473bab66a41a5b5b7e4f750	0.0	R46-16SE-2	46	16S	Even
13586	0520a35049c4f7bacf6fc83406cc83df	0.0	R46-16SE-2	46	16S	Even
13587	987386831b0032adb40b0623d1a69fea	0.0	R46-16SE-2	46	16S	Even
13588	9c433ecb2959dbab0f8ebcb5580f6c31	0.0	R46-16SE-2	46	16S	Even
13589	e43bbde3a53290c31a0239c3fba4a5c3	0.0	R46-16SE-2	46	16S	Even
13590	55a1a2516c78a86101b86b13f4ff95c4	0.0	R46-16SE-2	46	16S	Even
13591	11fe6a6e1c1dfc64371f704e8f0b1888	0.0	R46-16SE-2	46	16S	Even
13592	20a0d2f150b3312772f5c00e54fd7baf	490.0	R46-16SE-2	46	16S	Even
13593	86cd70d2450e3f44f4a7c543f53008ee	31.0	R46-16SE-2	46	16S	Even
13594	863728e1cec6befd5ba02d15baef4c36	2569.0	R46-16SE-2	46	16S	Even
13595	2970af3e30642198ba1dfa1f304f310b	1706.0	R46-16SE-2	46	16S	Even
13596	20a0d2f150b3312772f5c00e54fd7baf	3359.0	R46-16SE-2	46	16S	Even
13597	bdf18e8980906003f3978e5ee578c9ea	875.0	R46-16SE-2	46	16S	Even
13598	9c0fe787b120b62b93c3cb46d844d9fa	2091.0	R46-16SE-2	46	16S	Even
13599	f4ad315ec51d8bee23cb39f39bc8b019	993.0	R46-16SE-2	46	16S	Even
13600	86cd70d2450e3f44f4a7c543f53008ee	896.0	R46-16SE-2	46	16S	Even
13601	167b5b3eeed0f9b502f7f1f245d5116c	1271.0	R46-16SE-2	46	16S	Even
13602	b8b0859fd6afcfc39c1a7e6a50415ca3	1134.0	R46-16SE-2	46	16S	Even
13603	32debaa2edfdd6b9fcefff9d65ff740f	928.0	R46-16SE-2	46	16S	Even
13604	0b7809b1b04598cfc5bbf6264159dde9	547.0	R46-16SE-2	46	16S	Even
13605	863728e1cec6befd5ba02d15baef4c36	1382.0	R46-16SE-2	46	16S	Even
13606	9c0fe787b120b62b93c3cb46d844d9fa	500.0	R46-16SE-2	46	16S	Even
13607	f4ad315ec51d8bee23cb39f39bc8b019	296.0	R46-16SE-2	46	16S	Even
13608	167b5b3eeed0f9b502f7f1f245d5116c	342.0	R46-16SE-2	46	16S	Even
13609	863728e1cec6befd5ba02d15baef4c36	3587.0	R46-16SE-2	46	16S	Even
13610	2970af3e30642198ba1dfa1f304f310b	2974.0	R46-16SE-2	46	16S	Even
13611	20a0d2f150b3312772f5c00e54fd7baf	4831.0	R46-16SE-2	46	16S	Even
13612	86cd70d2450e3f44f4a7c543f53008ee	2781.0	R46-16SE-2	46	16S	Even
13613	32debaa2edfdd6b9fcefff9d65ff740f	3825.0	R46-16SE-2	46	16S	Even
13614	bdf18e8980906003f3978e5ee578c9ea	1500.0	R46-16SE-2	46	16S	Even
13615	9c0fe787b120b62b93c3cb46d844d9fa	3728.0	R46-16SE-2	46	16S	Even
13616	167b5b3eeed0f9b502f7f1f245d5116c	3289.0	R46-16SE-2	46	16S	Even
13617	f4ad315ec51d8bee23cb39f39bc8b019	2182.0	R46-16SE-2	46	16S	Even
13618	0b7809b1b04598cfc5bbf6264159dde9	2569.0	R46-16SE-2	46	16S	Even
13619	b8b0859fd6afcfc39c1a7e6a50415ca3	2424.0	R46-16SE-2	46	16S	Even
13620	863728e1cec6befd5ba02d15baef4c36	3470.0	R46-16SE-2	46	16S	Even
13621	2970af3e30642198ba1dfa1f304f310b	2828.0	R46-16SE-2	46	16S	Even
13622	20a0d2f150b3312772f5c00e54fd7baf	4571.0	R46-16SE-2	46	16S	Even
13623	bdf18e8980906003f3978e5ee578c9ea	1687.0	R46-16SE-2	46	16S	Even
13624	9c0fe787b120b62b93c3cb46d844d9fa	3769.0	R46-16SE-2	46	16S	Even
13625	86cd70d2450e3f44f4a7c543f53008ee	1944.0	R46-16SE-2	46	16S	Even
13626	167b5b3eeed0f9b502f7f1f245d5116c	2256.0	R46-16SE-2	46	16S	Even
13627	b8b0859fd6afcfc39c1a7e6a50415ca3	2192.0	R46-16SE-2	46	16S	Even
13628	32debaa2edfdd6b9fcefff9d65ff740f	2065.0	R46-16SE-2	46	16S	Even
13629	f4ad315ec51d8bee23cb39f39bc8b019	1419.0	R46-16SE-2	46	16S	Even
13630	0b7809b1b04598cfc5bbf6264159dde9	1513.0	R46-16SE-2	46	16S	Even
13631	863728e1cec6befd5ba02d15baef4c36	5007.0	R46-16SE-2	46	16S	Even
13632	2970af3e30642198ba1dfa1f304f310b	6230.0	R46-16SE-2	46	16S	Even
13633	bdf18e8980906003f3978e5ee578c9ea	3231.0	R46-16SE-2	46	16S	Even
13634	9c0fe787b120b62b93c3cb46d844d9fa	7227.0	R46-16SE-2	46	16S	Even
13635	20a0d2f150b3312772f5c00e54fd7baf	6860.0	R46-16SE-2	46	16S	Even
13636	86cd70d2450e3f44f4a7c543f53008ee	4707.0	R46-16SE-2	46	16S	Even
13637	0b7809b1b04598cfc5bbf6264159dde9	7113.0	R46-16SE-2	46	16S	Even
13638	32debaa2edfdd6b9fcefff9d65ff740f	5477.0	R46-16SE-2	46	16S	Even
13639	167b5b3eeed0f9b502f7f1f245d5116c	4523.0	R46-16SE-2	46	16S	Even
13640	b8b0859fd6afcfc39c1a7e6a50415ca3	3969.0	R46-16SE-2	46	16S	Even
13641	f4ad315ec51d8bee23cb39f39bc8b019	2883.0	R46-16SE-2	46	16S	Even
13642	6b9dd64d080d53d989a8407d9806429e	5.0	R46-16SE-2	46	16S	Even
13643	fb3a633efc6fbe850d7b913e84403b01	0.0	R46-16SE-2	46	16S	Even
13644	20a0d2f150b3312772f5c00e54fd7baf	485.0	R46-16SE-2	46	16S	Even
13645	b8b0859fd6afcfc39c1a7e6a50415ca3	139.0	R46-16SE-2	46	16S	Even
13646	863728e1cec6befd5ba02d15baef4c36	3389.0	R46-16SE-2	46	16S	Even
13647	20a0d2f150b3312772f5c00e54fd7baf	4596.0	R46-16SE-2	46	16S	Even
13648	32debaa2edfdd6b9fcefff9d65ff740f	3655.0	R46-16SE-2	46	16S	Even
13649	86cd70d2450e3f44f4a7c543f53008ee	2646.0	R46-16SE-2	46	16S	Even
13650	9c0fe787b120b62b93c3cb46d844d9fa	3432.0	R46-16SE-2	46	16S	Even
13651	167b5b3eeed0f9b502f7f1f245d5116c	3164.0	R46-16SE-2	46	16S	Even
13652	f4ad315ec51d8bee23cb39f39bc8b019	2157.0	R46-16SE-2	46	16S	Even
13653	b8b0859fd6afcfc39c1a7e6a50415ca3	2252.0	R46-16SE-2	46	16S	Even
13654	0b7809b1b04598cfc5bbf6264159dde9	2232.0	R46-16SE-2	46	16S	Even
13655	863728e1cec6befd5ba02d15baef4c36	4782.0	R46-16SE-2	46	16S	Even
13656	2970af3e30642198ba1dfa1f304f310b	6597.0	R46-16SE-2	46	16S	Even
13657	bdf18e8980906003f3978e5ee578c9ea	3670.0	R46-16SE-2	46	16S	Even
13658	9c0fe787b120b62b93c3cb46d844d9fa	7076.0	R46-16SE-2	46	16S	Even
13659	0b7809b1b04598cfc5bbf6264159dde9	6794.0	R46-16SE-2	46	16S	Even
13660	20a0d2f150b3312772f5c00e54fd7baf	6614.0	R46-16SE-2	46	16S	Even
13661	86cd70d2450e3f44f4a7c543f53008ee	4377.0	R46-16SE-2	46	16S	Even
13662	32debaa2edfdd6b9fcefff9d65ff740f	4879.0	R46-16SE-2	46	16S	Even
13663	167b5b3eeed0f9b502f7f1f245d5116c	4125.0	R46-16SE-2	46	16S	Even
13664	b8b0859fd6afcfc39c1a7e6a50415ca3	3929.0	R46-16SE-2	46	16S	Even
13665	f4ad315ec51d8bee23cb39f39bc8b019	2666.0	R46-16SE-2	46	16S	Even
13666	ec5ff00448c0b5c5f9dae54dd5cb8dd8	141.0	R46-16SE-2	46	16S	Even
13667	233a7b408a817ff7349a0508ccb31081	0.0	R46-16SE-2	46	16S	Even
13668	f97eac4200106ab073967b27a159fac1	0.0	R46-16SE-2	46	16S	Even
13669	5813f6cd829e360096794b279cdad3be	0.0	R46-16SE-2	46	16S	Even
13670	9fbcaa5f0b1f4881477f6f74c51e5913	0.0	R46-16SE-2	46	16S	Even
13671	7780577b4e15dd3810c895ea0b0c3bb1	0.0	R46-16SE-2	46	16S	Even
13672	6bcd8c5c1d6c649d992bb77ff571d14f	0.0	R46-16SE-2	46	16S	Even
13673	863728e1cec6befd5ba02d15baef4c36	4902.0	R46-16SE-2	46	16S	Even
13674	2970af3e30642198ba1dfa1f304f310b	6479.0	R46-16SE-2	46	16S	Even
13675	bdf18e8980906003f3978e5ee578c9ea	3540.0	R46-16SE-2	46	16S	Even
13676	9c0fe787b120b62b93c3cb46d844d9fa	7304.0	R46-16SE-2	46	16S	Even
13677	20a0d2f150b3312772f5c00e54fd7baf	6798.0	R46-16SE-2	46	16S	Even
13678	0b7809b1b04598cfc5bbf6264159dde9	7234.0	R46-16SE-2	46	16S	Even
13679	86cd70d2450e3f44f4a7c543f53008ee	4601.0	R46-16SE-2	46	16S	Even
13680	32debaa2edfdd6b9fcefff9d65ff740f	5227.0	R46-16SE-2	46	16S	Even
13681	167b5b3eeed0f9b502f7f1f245d5116c	4368.0	R46-16SE-2	46	16S	Even
13682	b8b0859fd6afcfc39c1a7e6a50415ca3	4001.0	R46-16SE-2	46	16S	Even
13683	f4ad315ec51d8bee23cb39f39bc8b019	2763.0	R46-16SE-2	46	16S	Even
13684	863728e1cec6befd5ba02d15baef4c36	3968.0	R46-16SE-2	46	16S	Even
13685	2970af3e30642198ba1dfa1f304f310b	3694.0	R46-16SE-2	46	16S	Even
13686	20a0d2f150b3312772f5c00e54fd7baf	5211.0	R46-16SE-2	46	16S	Even
13687	bdf18e8980906003f3978e5ee578c9ea	1959.0	R46-16SE-2	46	16S	Even
13688	9c0fe787b120b62b93c3cb46d844d9fa	4421.0	R46-16SE-2	46	16S	Even
13689	86cd70d2450e3f44f4a7c543f53008ee	2989.0	R46-16SE-2	46	16S	Even
13690	32debaa2edfdd6b9fcefff9d65ff740f	3657.0	R46-16SE-2	46	16S	Even
13691	167b5b3eeed0f9b502f7f1f245d5116c	3265.0	R46-16SE-2	46	16S	Even
13692	f4ad315ec51d8bee23cb39f39bc8b019	2141.0	R46-16SE-2	46	16S	Even
13693	0b7809b1b04598cfc5bbf6264159dde9	3032.0	R46-16SE-2	46	16S	Even
13694	b8b0859fd6afcfc39c1a7e6a50415ca3	2670.0	R46-16SE-2	46	16S	Even
13695	863728e1cec6befd5ba02d15baef4c36	3634.0	R46-16SE-2	46	16S	Even
13696	20a0d2f150b3312772f5c00e54fd7baf	4923.0	R46-16SE-2	46	16S	Even
13697	32debaa2edfdd6b9fcefff9d65ff740f	3930.0	R46-16SE-2	46	16S	Even
13698	86cd70d2450e3f44f4a7c543f53008ee	2832.0	R46-16SE-2	46	16S	Even
13699	9c0fe787b120b62b93c3cb46d844d9fa	3775.0	R46-16SE-2	46	16S	Even
13700	167b5b3eeed0f9b502f7f1f245d5116c	3363.0	R46-16SE-2	46	16S	Even
13701	f4ad315ec51d8bee23cb39f39bc8b019	2264.0	R46-16SE-2	46	16S	Even
13702	0b7809b1b04598cfc5bbf6264159dde9	2612.0	R46-16SE-2	46	16S	Even
13703	b8b0859fd6afcfc39c1a7e6a50415ca3	2456.0	R46-16SE-2	46	16S	Even
13704	863728e1cec6befd5ba02d15baef4c36	546.0	R46-16SE-2	46	16S	Even
13705	863728e1cec6befd5ba02d15baef4c36	3963.0	R46-16SE-2	46	16S	Even
13706	2970af3e30642198ba1dfa1f304f310b	3773.0	R46-16SE-2	46	16S	Even
13707	bdf18e8980906003f3978e5ee578c9ea	2203.0	R46-16SE-2	46	16S	Even
13708	20a0d2f150b3312772f5c00e54fd7baf	5389.0	R46-16SE-2	46	16S	Even
13709	9c0fe787b120b62b93c3cb46d844d9fa	4683.0	R46-16SE-2	46	16S	Even
13710	86cd70d2450e3f44f4a7c543f53008ee	2687.0	R46-16SE-2	46	16S	Even
13711	32debaa2edfdd6b9fcefff9d65ff740f	2991.0	R46-16SE-2	46	16S	Even
13712	167b5b3eeed0f9b502f7f1f245d5116c	2977.0	R46-16SE-2	46	16S	Even
13713	f4ad315ec51d8bee23cb39f39bc8b019	1951.0	R46-16SE-2	46	16S	Even
13714	b8b0859fd6afcfc39c1a7e6a50415ca3	2649.0	R46-16SE-2	46	16S	Even
13715	0b7809b1b04598cfc5bbf6264159dde9	2789.0	R46-16SE-2	46	16S	Even
13716	863728e1cec6befd5ba02d15baef4c36	5061.0	R46-16SE-2	46	16S	Even
13717	2970af3e30642198ba1dfa1f304f310b	6280.0	R46-16SE-2	46	16S	Even
13718	bdf18e8980906003f3978e5ee578c9ea	3253.0	R46-16SE-2	46	16S	Even
13719	9c0fe787b120b62b93c3cb46d844d9fa	7277.0	R46-16SE-2	46	16S	Even
13720	20a0d2f150b3312772f5c00e54fd7baf	6941.0	R46-16SE-2	46	16S	Even
13721	86cd70d2450e3f44f4a7c543f53008ee	4790.0	R46-16SE-2	46	16S	Even
13722	0b7809b1b04598cfc5bbf6264159dde9	7218.0	R46-16SE-2	46	16S	Even
13723	32debaa2edfdd6b9fcefff9d65ff740f	5606.0	R46-16SE-2	46	16S	Even
13724	167b5b3eeed0f9b502f7f1f245d5116c	4617.0	R46-16SE-2	46	16S	Even
13725	b8b0859fd6afcfc39c1a7e6a50415ca3	4030.0	R46-16SE-2	46	16S	Even
13726	f4ad315ec51d8bee23cb39f39bc8b019	2954.0	R46-16SE-2	46	16S	Even
13727	52fbe94fdd249c3c74621ff9ca5a4487	0.0	R46-16SE-2	46	16S	Even
13728	55f24aab4f719352acb84b4908e79ac1	0.0	R46-16SE-2	46	16S	Even
13729	863728e1cec6befd5ba02d15baef4c36	2128.0	R46-16SE-2	46	16S	Even
13730	9c0fe787b120b62b93c3cb46d844d9fa	1334.0	R46-16SE-2	46	16S	Even
13731	f4ad315ec51d8bee23cb39f39bc8b019	608.0	R46-16SE-2	46	16S	Even
13732	b8b0859fd6afcfc39c1a7e6a50415ca3	729.0	R46-16SE-2	46	16S	Even
13733	863728e1cec6befd5ba02d15baef4c36	1390.0	R46-16SE-2	46	16S	Even
13734	20a0d2f150b3312772f5c00e54fd7baf	1472.0	R46-16SE-2	46	16S	Even
13735	bdf18e8980906003f3978e5ee578c9ea	214.0	R46-16SE-2	46	16S	Even
13736	86cd70d2450e3f44f4a7c543f53008ee	132.0	R46-16SE-2	46	16S	Even
13737	863728e1cec6befd5ba02d15baef4c36	1389.0	R46-16SE-2	46	16S	Even
13738	20a0d2f150b3312772f5c00e54fd7baf	1471.0	R46-16SE-2	46	16S	Even
13739	863728e1cec6befd5ba02d15baef4c36	2129.0	R46-16SE-2	46	16S	Even
13740	20a0d2f150b3312772f5c00e54fd7baf	2564.0	R46-16SE-2	46	16S	Even
13741	863728e1cec6befd5ba02d15baef4c36	4071.0	R46-16SE-2	46	16S	Even
13742	2970af3e30642198ba1dfa1f304f310b	4073.0	R46-16SE-2	46	16S	Even
13743	bdf18e8980906003f3978e5ee578c9ea	2429.0	R46-16SE-2	46	16S	Even
13744	20a0d2f150b3312772f5c00e54fd7baf	5616.0	R46-16SE-2	46	16S	Even
13745	9c0fe787b120b62b93c3cb46d844d9fa	5012.0	R46-16SE-2	46	16S	Even
13746	86cd70d2450e3f44f4a7c543f53008ee	2815.0	R46-16SE-2	46	16S	Even
13747	32debaa2edfdd6b9fcefff9d65ff740f	3060.0	R46-16SE-2	46	16S	Even
13748	167b5b3eeed0f9b502f7f1f245d5116c	3037.0	R46-16SE-2	46	16S	Even
13749	b8b0859fd6afcfc39c1a7e6a50415ca3	2812.0	R46-16SE-2	46	16S	Even
13750	f4ad315ec51d8bee23cb39f39bc8b019	2000.0	R46-16SE-2	46	16S	Even
13751	0b7809b1b04598cfc5bbf6264159dde9	3063.0	R46-16SE-2	46	16S	Even
13752	863728e1cec6befd5ba02d15baef4c36	4792.0	R46-16SE-2	46	16S	Even
13753	2970af3e30642198ba1dfa1f304f310b	5491.0	R46-16SE-2	46	16S	Even
13754	bdf18e8980906003f3978e5ee578c9ea	2773.0	R46-16SE-2	46	16S	Even
13755	20a0d2f150b3312772f5c00e54fd7baf	6500.0	R46-16SE-2	46	16S	Even
13756	9c0fe787b120b62b93c3cb46d844d9fa	6432.0	R46-16SE-2	46	16S	Even
13757	86cd70d2450e3f44f4a7c543f53008ee	4380.0	R46-16SE-2	46	16S	Even
13758	0b7809b1b04598cfc5bbf6264159dde9	6002.0	R46-16SE-2	46	16S	Even
13759	32debaa2edfdd6b9fcefff9d65ff740f	5281.0	R46-16SE-2	46	16S	Even
13760	167b5b3eeed0f9b502f7f1f245d5116c	4332.0	R46-16SE-2	46	16S	Even
13761	b8b0859fd6afcfc39c1a7e6a50415ca3	3638.0	R46-16SE-2	46	16S	Even
13762	863728e1cec6befd5ba02d15baef4c36	3411.0	R46-16SE-2	46	16S	Even
13763	2970af3e30642198ba1dfa1f304f310b	2739.0	R46-16SE-2	46	16S	Even
13764	20a0d2f150b3312772f5c00e54fd7baf	4500.0	R46-16SE-2	46	16S	Even
13765	bdf18e8980906003f3978e5ee578c9ea	1445.0	R46-16SE-2	46	16S	Even
13766	9c0fe787b120b62b93c3cb46d844d9fa	3418.0	R46-16SE-2	46	16S	Even
13767	86cd70d2450e3f44f4a7c543f53008ee	2450.0	R46-16SE-2	46	16S	Even
13768	32debaa2edfdd6b9fcefff9d65ff740f	3190.0	R46-16SE-2	46	16S	Even
13769	167b5b3eeed0f9b502f7f1f245d5116c	2901.0	R46-16SE-2	46	16S	Even
13770	f4ad315ec51d8bee23cb39f39bc8b019	1935.0	R46-16SE-2	46	16S	Even
13771	b8b0859fd6afcfc39c1a7e6a50415ca3	2221.0	R46-16SE-2	46	16S	Even
13772	0b7809b1b04598cfc5bbf6264159dde9	2094.0	R46-16SE-2	46	16S	Even
13773	863728e1cec6befd5ba02d15baef4c36	545.0	R46-16SE-2	46	16S	Even
13774	863728e1cec6befd5ba02d15baef4c36	4355.0	R46-16SE-2	46	16S	Even
13775	2970af3e30642198ba1dfa1f304f310b	4117.0	R46-16SE-2	46	16S	Even
13776	20a0d2f150b3312772f5c00e54fd7baf	5822.0	R46-16SE-2	46	16S	Even
13777	bdf18e8980906003f3978e5ee578c9ea	2086.0	R46-16SE-2	46	16S	Even
13778	86cd70d2450e3f44f4a7c543f53008ee	3600.0	R46-16SE-2	46	16S	Even
13779	9c0fe787b120b62b93c3cb46d844d9fa	5015.0	R46-16SE-2	46	16S	Even
13780	32debaa2edfdd6b9fcefff9d65ff740f	4702.0	R46-16SE-2	46	16S	Even
13781	167b5b3eeed0f9b502f7f1f245d5116c	3915.0	R46-16SE-2	46	16S	Even
13782	0b7809b1b04598cfc5bbf6264159dde9	3963.0	R46-16SE-2	46	16S	Even
13783	f4ad315ec51d8bee23cb39f39bc8b019	2585.0	R46-16SE-2	46	16S	Even
13784	b8b0859fd6afcfc39c1a7e6a50415ca3	3053.0	R46-16SE-2	46	16S	Even
13785	863728e1cec6befd5ba02d15baef4c36	4957.0	R46-16SE-2	46	16S	Even
13786	2970af3e30642198ba1dfa1f304f310b	6737.0	R46-16SE-2	46	16S	Even
13787	bdf18e8980906003f3978e5ee578c9ea	3762.0	R46-16SE-2	46	16S	Even
13788	9c0fe787b120b62b93c3cb46d844d9fa	7454.0	R46-16SE-2	46	16S	Even
13789	0b7809b1b04598cfc5bbf6264159dde9	7476.0	R46-16SE-2	46	16S	Even
13790	20a0d2f150b3312772f5c00e54fd7baf	6927.0	R46-16SE-2	46	16S	Even
13791	86cd70d2450e3f44f4a7c543f53008ee	4706.0	R46-16SE-2	46	16S	Even
13792	32debaa2edfdd6b9fcefff9d65ff740f	5295.0	R46-16SE-2	46	16S	Even
13793	167b5b3eeed0f9b502f7f1f245d5116c	4425.0	R46-16SE-2	46	16S	Even
13794	b8b0859fd6afcfc39c1a7e6a50415ca3	4147.0	R46-16SE-2	46	16S	Even
13795	f4ad315ec51d8bee23cb39f39bc8b019	2789.0	R46-16SE-2	46	16S	Even
13796	863728e1cec6befd5ba02d15baef4c36	4762.0	R46-16SE-2	46	16S	Even
13797	2970af3e30642198ba1dfa1f304f310b	6524.0	R46-16SE-2	46	16S	Even
13798	bdf18e8980906003f3978e5ee578c9ea	3631.0	R46-16SE-2	46	16S	Even
13799	9c0fe787b120b62b93c3cb46d844d9fa	7029.0	R46-16SE-2	46	16S	Even
13800	0b7809b1b04598cfc5bbf6264159dde9	6746.0	R46-16SE-2	46	16S	Even
13801	20a0d2f150b3312772f5c00e54fd7baf	6589.0	R46-16SE-2	46	16S	Even
13802	86cd70d2450e3f44f4a7c543f53008ee	4336.0	R46-16SE-2	46	16S	Even
13803	32debaa2edfdd6b9fcefff9d65ff740f	4860.0	R46-16SE-2	46	16S	Even
13804	167b5b3eeed0f9b502f7f1f245d5116c	4114.0	R46-16SE-2	46	16S	Even
13805	b8b0859fd6afcfc39c1a7e6a50415ca3	3902.0	R46-16SE-2	46	16S	Even
13806	f4ad315ec51d8bee23cb39f39bc8b019	2653.0	R46-16SE-2	46	16S	Even
13807	863728e1cec6befd5ba02d15baef4c36	154.0	R46-16SE-2	46	16S	Even
13808	863728e1cec6befd5ba02d15baef4c36	3201.0	R46-16SE-2	46	16S	Even
13809	2970af3e30642198ba1dfa1f304f310b	2425.0	R46-16SE-2	46	16S	Even
13810	bdf18e8980906003f3978e5ee578c9ea	1264.0	R46-16SE-2	46	16S	Even
13811	20a0d2f150b3312772f5c00e54fd7baf	4220.0	R46-16SE-2	46	16S	Even
13812	9c0fe787b120b62b93c3cb46d844d9fa	3111.0	R46-16SE-2	46	16S	Even
13813	0b7809b1b04598cfc5bbf6264159dde9	1796.0	R46-16SE-2	46	16S	Even
13814	86cd70d2450e3f44f4a7c543f53008ee	2302.0	R46-16SE-2	46	16S	Even
13815	32debaa2edfdd6b9fcefff9d65ff740f	3006.0	R46-16SE-2	46	16S	Even
13816	167b5b3eeed0f9b502f7f1f245d5116c	2752.0	R46-16SE-2	46	16S	Even
13817	b8b0859fd6afcfc39c1a7e6a50415ca3	2041.0	R46-16SE-2	46	16S	Even
13818	f4ad315ec51d8bee23cb39f39bc8b019	1854.0	R46-16SE-2	46	16S	Even
13819	863728e1cec6befd5ba02d15baef4c36	542.0	R46-16SE-2	46	16S	Even
13820	20a0d2f150b3312772f5c00e54fd7baf	483.0	R46-16SE-2	46	16S	Even
13821	863728e1cec6befd5ba02d15baef4c36	3551.0	R46-16SE-2	46	16S	Even
13822	2970af3e30642198ba1dfa1f304f310b	3036.0	R46-16SE-2	46	16S	Even
13823	bdf18e8980906003f3978e5ee578c9ea	1822.0	R46-16SE-2	46	16S	Even
13824	20a0d2f150b3312772f5c00e54fd7baf	4718.0	R46-16SE-2	46	16S	Even
